video_id,video_title,comment_id,author,comment,likes,published_at,sentiment
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugz9AHj-PZCa0CozxVp4AaABAg,@dwipramu8596,Seingatku hubungan dengan China rugi 😊,0,2025-11-01T07:26:10Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugw4E089DbKrWFf5u8h4AaABAg,@MartaHutapea-r8d,Janganseenak nyakaungomong ya,0,2025-11-01T07:11:50Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgzFQG6jir07LJ7FDl14AaABAg,@MartaHutapea-r8d,Saya tidakpercaya harganya sampaitrilliunan saya tidakmau ikutmembayaritu,0,2025-11-01T06:52:30Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgwskTXuX0FD9WRiTFV4AaABAg,@SalmanAzis-y9w2j,"Yang ngatain Gen Z banyak mines nya siapa temen2 generasi sebelum nya kan

Tapi yang paling bobrok generasi sebelum nya dari mulai ngerusak alam, KKN, mafia itu generasi sebelum nya

Kalau gua sih setuju dengan menteri keuangan enak aja banyar pakek APBN, menteri keuangan aja ngerti malu yang bikin masalah generasi beliau yang harus tanggungjawab ya harus generasi sebelum nya la

Masa Gen Z

Salut gua sama menteri keuangan yang sekarang menjabat emang bener2 dengan akal sehat dan hati nurani

Indonesia kalau nggak ada KKN dan mafia

Rakyat itu pastinya udh sejahtera

Analogi nya VOC aja cuma masalah rempah2 bisa jadi perusahaaan terkaya dan tersukses di zaman nya

Setelah kemerdekaan yang nguasain sumber daya bukan kita bukan gen Z dari mulai yang di tanah, di atas tanah sampai di langit dan ini semua generasi sebelum gen z yang ngerusak alam temen2 itu baru alam, belum lagi yang KKN dan mafia tingkat mines nya generasi sebelum nya dengan gen Z bagaikan langit dan bumi

Muak gua

Kalau yang bikin masalah bukan Gen Z yang harus tanggungjawab benerin nya harus nya generasi2 yang ngerusak

Generasi sebelum nya ni udh gila hormat, tapi kelakuan bobrok se bobrok nya manusia

Bahkan lebih bobrok dari Iblis",0,2025-11-01T06:08:27Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxZvx_JqSdApBYjQd94AaABAg,@nandaaji9644,itu tuyull tuyul nya mulyadi suruh bayar...,0,2025-10-31T22:06:07Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxV5xUkXTKiRHbZpTp4AaABAg,@gottisipahutar,Mantan kpk si harahap ber harap harap lah apa ada uang  yg datang ke saku nya,0,2025-10-31T12:27:30Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxNJ-vJ8QGe_h4i11p4AaABAg,@Kyorayori,Ini bukan masalah untung rugi tapi masalah bagaiman negara ingin  merugikan rakyat🤪🤪🤪,0,2025-10-31T06:05:38Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgzEf1M8kCKWgJgdjal4AaABAg,@Suyadi-nm8nl,"IBARAT KUCING TAKUT TIKUS APA BERANI MENGUSUT KORUPSI TRILIYUN AN,. CUMA OMON OMON.",0,2025-10-31T03:58:03Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugxe8noYNEuhwOFRfud4AaABAg,@skynet8663,"Menyimpang dari RAB kesepakatan awal..lalu dana pembayaran mengelembung..ITU ADALAH KEJAHATAN...

KALIAN YG IKUT2 PROYEK LELANG DAK..EPROC..PASTI TAU..DAN GIMANA KONSEKUENSINYA..
kok dana mengelembung..wong kerja melebihi waktu saja kena sangsi kok...
Lha ini KCIC terang2an...dan gak main2 ..triliunan",0,2025-10-31T03:20:02Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugzp7J2NG7xWrSFYjhd4AaABAg,@tommyfirmansyah6179,Kami tidak menikmati kereta nya tapi kami menerima beban nya,0,2025-10-30T16:21:49Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugzs0uk4HarR3JrQHAd4AaABAg,@LenaMardiana-tf3to,TOLONG BUAT HOST NYA... JANGAN TERLALU SERING POTONG² KETIKA NARASUMBER MENJELASKAN APALAGI KETIKA MENJELASKAN ANGKA2 ... TERGANGGU SEKALI APA YANG HOST LAKUKAN KETIKA MEMOTONG PENJELASAN NARASUMBER SERTA HANYA MENGULANGI APA YANG DIKATAKAN NARASUMBER..,0,2025-10-30T13:05:41Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgwHN2GsH66zpAKXwm14AaABAg,@MedanMerdeka-v8p,Termul tunggu aja balasannya nanti,0,2025-10-30T12:23:12Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxhJW1Zi_AZP4FHUGF4AaABAg,@arsaputra5749,si boni kocak 😂,0,2025-10-30T10:10:22Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxxoNZ4Mz1BV__g2YN4AaABAg,@HerySusantyo,Pasti ada lah ...jokowi kan klo gak korupsi gak asyik,0,2025-10-30T02:54:26Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugyp3-l4-aFvsFq4NyF4AaABAg,@shabbyrashabby8469,Rupanya teremul 😂  teremul iuran buat bayar wuz gih..,0,2025-10-30T02:47:40Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugxh6t-jZ-EVOuJZwz54AaABAg,@Restu-m1p,"Terus kalo gak pake duit APBN  ,,pake uang pribadi Mulyono",0,2025-10-29T23:17:51Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugz_nhHq7IcrwzQOZSZ4AaABAg,@Suyadi-nm8nl,ADA KORUPSI TRILIUNAN CUMA OMON OMON GAK BERANI MENGUSUT..,0,2025-10-29T11:19:33Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgzYnuUhh3qSHd2WNY14AaABAg,@SayuPutusekarjati,"Setelah sy teliti proyek Kreta Api Cpt WHOOSH,..................team pembuat proyek ini cukup cerdik dan licik bs dpt uang besar untuk diKORUPSI,........pinjam uang besar ke China,.....yg nilai proyeknya di mark up,......yg berhutang negara,......trus nilai proyek jauh dibwh jumlah hutang,.......jadi dgn mudah bagi2 uang sisa biaya sebenarnya,.........itu teknik penjahat negara cr cari uang untuk dikorupsi,..........sungguh biadab ini sdh menipu rakyat,...... .....rakyat yg berhutang tapi team proyek ini yg dpt uang banyak untuk di bagi2,..........brengsekkk ini,.......mohon KPK usut tuntas ini grombolan Koruptor,........ bila perlu hukum mati sj,..........trus sy mohon KPK cari berapa sebenarnya hutang ke China,....untuk amannya negara kita dan masyarakat agar tdk terbebani hutang,.........jadi klk sdh ktmu HUTANG RIIL untuk WHOOSH ke CHINA,..........nti sy bntu untuk melunasinya demi Tuhan sy bntu krn sy kasihan dgn BUNGKARNO yg sdh buat Indonesia merdeka, sy sering dengar bisikan beliau, kita hutang ke China bunga tinggi, klk dgn sy rdk perlu dibungai cukup krjsm bagi hasil sj,............agar jangan negara kita dijaminkan ke China dan tolong untuk selanjutnya berhenti pinjam2 uang ke China,.......cukup cari sy di Bali,..........ds Berangbang Ngr, amannn,...................ar,99*****.

                          *****ar,99*****.
                                   *****.
                                     ***.
                                       *.

Perhatikan,.....................ar,99*****.

        Bila perlu smpekan Komentar
        sy ini ke mentri PURBAYA,....
                             Mks.*****.",0,2025-10-29T06:25:25Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgztIm40PxqviQx04y54AaABAg,@Widya-v4s,"Mahasiswi semester berapa sih itu bertanya 😂, eee mbakkk bahas kereta dulu jangan larinya ke makmur2 wkwkwkwk,yg namanya kebanggaan itu dari rakyat sendrii walau tidak pernah memakaianya, sy tinggal di jepang sangat bangga lho indonesia punya kereta cepat😂sirkuit motogp juga sy bangga,klo gk ada benefit kenapa whoss gk sepi penumpang😂 ?? Yg pakai kan masyarakat yg bangga,klo anda gk suka naik onta saja anda😂😂",0,2025-10-29T06:23:10Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugxm8QV5FcdbHWz4-dZ4AaABAg,@Widya-v4s,"Media nulis ""korupsi utang whoods 100 T Siapa yg tanggung jawab"" narasi yg salah udah menyimpulkan bahwa itu korupsi hahahahahaha",0,2025-10-29T05:29:46Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgzmKxm7XNU-i0X1Sf94AaABAg,@Widya-v4s,"Apa salahnya sih bisnis to goverment?? Bukannya bisnis to bisnis hampir 80% rampung,terjadi pembekakan itu ketika covid jadinya molor ,paham??",0,2025-10-29T05:19:57Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxvoGAPnBr3Ah7M55Z4AaABAg,@OppoA3x-f9v,"Yang harus membayar Jokowi, Luhut, Rini dan orang orang yang kelompok Jokowi",0,2025-10-29T03:02:26Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugw0O4p0kRmToqlW-pB4AaABAg,@supribargowo6653,"Ayoo KPK jgn tiduur sj serta tebang pilih dlm menangani perkara, INGAT: dugaan mark up dan Korupsi di proyek whoosh Jkt- bdg yg biayanya sgt BESAR diatas 116 trilyun.....???!!!!$#@",1,2025-10-28T23:18:19Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgywkQxqZiH4vsRRY894AaABAg,@johnyheryanto-uj3dz,Si Mardiansyah Mukanya kaya inlander yg kongsian sama kompeni,0,2025-10-28T19:42:15Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgzQMdhDyxnLFdDDF2R4AaABAg,@lgultom4107,"Termulia membela terus ! Bangga jadi botol,  harga yg namba300 0/0 nasi bangga?  Penawran o,5-4'5  yg jadi 4,5  sudah jelas salah",0,2025-10-28T17:33:17Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgwFaBRiti4W9Rru5sF4AaABAg,@obatgalau9147,"jokodok, lumut babinsar, rini sugel*, karya sumedi, sri mulyono, eric takdir ""KETAR KETIR NONTON ACARA INI"" 😂😂",0,2025-10-28T16:30:25Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxWQV6cv4qONkd13lB4AaABAg,@Maryoto123-k3q8l,Saya gk suka Tau iman Tampil di Tivi rakyat orang papua panggil kaltim panggil Taiman,0,2025-10-28T15:33:59Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgzhYG6wSCuaSxogJxh4AaABAg,@Sunarno2025,"Yg bertanggung jawab ya yang  transaksi dan yg tadinya gak Bebani APBN ,TRUS DIALIHKAN Ke APBN ya jangan mau dong, TERUS PERTAHANKAN P. PUR!",0,2025-10-28T15:14:49Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxD7c9Tecug-rPHgMd4AaABAg,@syamsudinnur7808,"Rakyat ga bangga punya kreta whoosh kalau srmua utang nya membebani rakyat,itu kreta cepat yg naik cuma orang2 tertentu",0,2025-10-28T14:59:57Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxN-ZfZgjnPlDlL0Yh4AaABAg,@Gianetta-o2e,Ada yang BASI argumen nya...shame on you...,0,2025-10-28T14:39:59Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxEunKGoSFrYEBBGIx4AaABAg,@AsepSudrajat-l3q,Itu Boni mau pulang karena ulah kamu juga Aiman kamu tidak fer.,0,2025-10-28T13:32:04Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgyR05QP0919YIwHUXF4AaABAg,@AsepSudrajat-l3q,"Kamu salah, dan kamu biasa menyalah nyalahi komentator blog",0,2025-10-28T12:59:11Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxA8aprqUtn0gPC_4d4AaABAg,@AsepSudrajat-l3q,"Aiman kamu ribet banget sih ikut jadi komentator berbau provokator man kamu oke, diam dan dengar yang baik",0,2025-10-28T12:57:04Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugx8Br3tZ3eRBcQX67l4AaABAg,@AsepSudrajat-l3q,Kamu harus netral man yah jangan lebai dan kalau orang lagi ngomong kamu juga tidak ikut heboh.,0,2025-10-28T12:39:32Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxzrH2aT3b9qpj53vd4AaABAg,@AsepSudrajat-l3q,Jangan lebai Aiman,0,2025-10-28T12:19:21Z,neutral
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,Ugyng6nGKTtTh98GwG94AaABAg,@williamiorruz,"MACAM LOGIKA TERMUL NAN KOSONG ISI KEPALA:

1. Berbanggalah kamu punya whoosh, dinegara asean lain tidak punya. Walaupun kamu tidak bisa naik keretanya.
2. Negara akan melakukan apapun untuk Rakyat walaupun negara harus rugi.
3. Berbanggalah Negara ini punya whoosh walau Rakyat harus melarat.
4. Whoosh membantu dalam macet traffic Jakarta Bandung.
5. Kalau merasa ada kerugian pada Whoosh laporkan ke KPK, jangan cuma asumsi.
6. Kita harus berbangga dengan buatan ASING, dimana dalam negeri tidak dihargai dalam pemberdayagunaan. Buatan dalam negeri diabaikan.",0,2025-10-28T10:55:45Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgxB3WbX8OUYFjy2t094AaABAg,@MickyJuly190,"Pola pikir termul restrukturisasi ulang terus, mau sampai kapan hutang gak selesai2... Termul itu otaknya udah miring semua...usut pokoknya",0,2025-10-28T10:24:21Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgzqBsty2a4b2seOOHt4AaABAg,@PPQetti,"Saya sangat menyesal dg baju putihnya, baju kotak kotaknya, dan hadiah sepeda, perompak ni orang sama konco nya",0,2025-10-28T07:18:00Z,negative
tyAGcaj7Wa0,🔴LIVE  | ADA KORUPSI TRILIUNAN DI KERETA CEPAT? | RAKYAT BERSUARA 21/10,UgzhYx8MEaoil8IO1Rd4AaABAg,@PPQetti,Saatnya bicara ..,0,2025-10-28T07:15:52Z,neutral
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgzUR8oYBr8bg8fXdWd4AaABAg,@rasidinsiregar9400,"Tak men gherankan kare na MUI sudah disusupi pejabat termul sudah tak berakhlak, MUI itu atib ya membela urusan izajah karena MUI tak mendatangkan uang, dasar termul",0,2025-11-16T00:28:43Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgzQak6gk3xeh-K3QA14AaABAg,@izamhermawan5,Ya bilang ja prabowo suruh usut uang negara,0,2025-11-14T08:26:48Z,neutral
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxIGwuyH-6HiM0JkYR4AaABAg,@Kisill27Kisill27,"KPK.di kendalikan sama Jokowi
Seharusnya tentara yg ngawal",0,2025-11-13T13:48:46Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",Ugxbx8GYUnOg67DVf854AaABAg,@NagaBonar45,Ada indikasi korupsi PSN dan kereta cepat rakyat menuntut untuk dibongkar dan ternyata korupsi berlindung pada PSN diatas penderitaan rakyat dengan beban hidup yang makin berat pengsnguran meraja lela dan kemiskinan pejabat berlomba mencuri uang negara yang berasal dari pajak dan utang negara,0,2025-11-11T12:31:45Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",Ugwq1oXW2LvTsmdp8wh4AaABAg,@restuwijaya8377,Saya Malah Menduga lebih dari 2.000 TRILIUN,0,2025-11-11T12:15:09Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",Ugz14rQtlW9WPitKBHt4AaABAg,@JataFauzi,usut demi rayat rayat.,0,2025-11-11T11:42:54Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgyLu27-qTrBMeE4z5V4AaABAg,@harryadi6937,❤*%% WOOOYYY KPK DENGERI TUH INFO PARA MALING SDH DI SEBUTKAN ORANG DAN NOMINALNYA..   HALLO KPK.  ?!!!!....... APA KERJAMU.. ?????? ***❤,0,2025-11-11T07:08:14Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgwcvmhF8jS_llDSS0V4AaABAg,@adykawan294,"KPK HARUS BERANI USUT KASUS INI,RAKYAT MENDUKUNG KPK✍️",0,2025-11-11T05:36:29Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxixZi6fmKWee1uCr94AaABAg,@suparyati6280,"KPK bubarkan saja gak bermanfaat, menghabiskan uang negara untuk menggaji !
Setahun satu kasus saja gak selesai , apa ujung dari kasus haji ??",0,2025-11-11T03:55:54Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgwMH38cP03ofFHJpQV4AaABAg,@4commen,"510 T  klo dibagi ke masyarakat miskin, maka masing2 mendapat 21.250.000
So ga ada lagi masyarakat miskin",0,2025-11-11T03:43:02Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxyQ_t1AU4II5yFC154AaABAg,@ritzyrasfin3113,Usut tuntas ..klo jokowi terlibat...hukum harus ditegakkan,0,2025-11-11T01:32:33Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxinxdwB1qUf8fBI_R4AaABAg,@medyyanto657,"Bowo.....hati2 jika kamu yg bertanggung jwb mslh whoosh ini..brarti kamu melindungi smua yg korup dsitu...
konsekwensinya istana hrs siap mndapat gelombang ombak yg sngat dasyat dr rakyat utk ditnggelamkan..",0,2025-11-11T01:06:41Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxxpNxFqEVk1Y_1Pt14AaABAg,@rokhmahagus639,Kalau berita ini benar semoga para koruptor sadar bahwa harta hasil korupsi kelak bakal menjadi adzab di akhirat yg sangat mengerikan.,0,2025-11-11T00:38:10Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgzNiVpiqXTOTPJbdcV4AaABAg,@masawong86,Sayang sekarang bapak saya bapak Prabowo pasang badan.   ....buat mulyono.dan termul nya .,0,2025-11-11T00:35:04Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxwKfxPxOcZl4EtgRZ4AaABAg,@cuanyoutub,Setuju dg Ubedilah,0,2025-11-10T23:39:23Z,neutral
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxubaZvSH3y69VvugJ4AaABAg,@HarsoRehan,"BUKTIKAN AJA DULU DI PENGADILAN ...KALO CUMA FREMING BUAT 2029 ngak ada bedanya sama ROY CS ,,,😀😀😀",0,2025-11-10T23:33:18Z,neutral
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgwSItY09SkuHGAxZ7x4AaABAg,@mrizal548,Kpk lambat lembek  .kpk dulu produk solo undabg2 ud di kerdilkan......kecuali pemimpin yg berani takutnya di bawak ke politik,0,2025-11-10T23:14:51Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgwnIhMGbnBfayhicn54AaABAg,@masmanado,HIDUP JOKOWI!!!!,0,2025-11-10T22:41:38Z,positive
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgyBKnRz7tqU2AgXvJ94AaABAg,@dedend2n803,Masih percaya dengan KPK???👈👈👈👈👈👈👈,0,2025-11-10T22:32:54Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",Ugyl3wtkwZnxtMFMsr54AaABAg,@hermant170,Jangan² IKN yg jadi jaminan.,0,2025-11-10T16:26:22Z,neutral
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgwW31wyhT1pjtr7CzB4AaABAg,@OnarioGunadarma,"Bayangkan uang itu jika dibangun rumah setara btn untuk rakyat,tdk ada lagi rakyat yg tinggal dirumh kumuh,sungguh mereka itu biadab.tankap mereka sita semua harta mereka untuk rakyat.",0,2025-11-10T15:24:28Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",Ugxfy76-NB4gbkyloyN4AaABAg,@bakoelwifitop5489,"Mau sampai 100tahun kedepaan pun selahi hukum mati tidak di adakan di negri ini,,,jelasss para korup akan terus merajalela dan gak bakalan makmur kita sebagai rakyat indonesia...",0,2025-11-10T14:17:20Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxJ0yj6YcdH5TqFjbh4AaABAg,@bakoelwifitop5489,Orang gak ada yg beres semuaaa paraaah,0,2025-11-10T14:16:01Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgwbwmeMxHdct8DImm14AaABAg,@chocominto-rubychan,"DARI YANG KERE-KERE HORE PINGGIR KALI JADI KORUPTOR NOMOR 3 DI DUNIA, PRESTASI YANG PATUT DIBANGGA-BANGGAKAN TERMUL",0,2025-11-10T13:20:00Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",Ugwcmhm0bcrY6IZRBSh4AaABAg,@Hummingbird-vk4ci,Mesti di save ini kata2 nya kalau tidak benar mesti di hukum gantung biar gak asal2an berbicara yg tdk benar.. jgn buat demokrasi kebablasan.. tapi kalau betul itu kejadian pelaku korupsi hukum mati. Ada yg sepakat???,0,2025-11-10T12:36:10Z,neutral
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgxRvc_cfhNCLXxhB3t4AaABAg,@EddySuriyono-m6f,"Turunkan Prabowo, usut tuntas Jokowi dan kroni. Masalah Selesai!!❤",1,2025-11-10T12:30:33Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",Ugy4UiwEu4n8SA0C_wd4AaABAg,@Soekendro,usut tuntas tangkap koroptor tarik dananya tegakkan hukum yg berkeadilan.,0,2025-11-10T11:56:07Z,negative
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgyvVK6vToWDLTfNTet4AaABAg,@triratnawati6490,Pak Ubedilah cocok jadi  capres/ cawapres ..,0,2025-11-10T10:23:45Z,neutral
bb-XWIaXFGQ,"Ubedilah: Ada Dugaan Kuat Zaman Jokowi Rp510 Triliun Dikorupsi dari Proyek PSN, Termasuk Whoosh",UgypfKGzxJtMfnKZxxp4AaABAg,@kurnainabja4917,Preseden gagal banyak koropsi,0,2025-11-10T08:37:41Z,negative
